1028|9|3|428191000124101|SNOMED-CT|t|Documentation of current medications
788|8|3|410451008|SNOMED-CT|t|Indirect ophthalmoscopy (procedure)
548|7|3|306254002|SNOMED-CT|t|Referral to Accident and Emergency doctor (procedure)
308|5|6|99214|CPT|t|Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A detailed history; A detailed examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate to high severity. Typically, 25 minutes are spent face-to-face with the patient and/or family.
68|4|8|37011-4|LOINC|t|Spine Lumbar X-ray right oblique
10455|15|3|247658002|SNOMED-CT|t|Creative thought
10215|15|3|422742006|SNOMED-CT|t|Difficulty problem solving without conflict
9975|15|3|247873003|SNOMED-CT|t|Obsessional thoughts of being robbed
9735|14|3|1091541000119108|SNOMED-CT|t|High frequency sensorineural hearing loss in right ear
9495|14|3|301633001|SNOMED-CT|t|Does use escalator
9255|14|3|282945009|SNOMED-CT|t|Does not bend to pick up object without falling
9015|14|3|364870001|SNOMED-CT|t|Finding related to ability to weight-bear
8775|14|3|286222005|SNOMED-CT|t|Difficulty using pulmonic airstream for speech
8535|14|3|715135000|SNOMED-CT|t|Unable to transfer from toilet to wheelchair
8295|14|3|301239007|SNOMED-CT|t|Able to clear sputum
8055|14|3|284930003|SNOMED-CT|t|Difficulty using bedpan
7815|14|3|302284007|SNOMED-CT|t|Co-operates with dressing
7575|14|3|288424003|SNOMED-CT|t|Able to cut with scissors
7335|14|3|428444001|SNOMED-CT|t|Finding related to ability to use vacuum cleaner
7095|14|3|285884007|SNOMED-CT|t|Difficulty using microwave oven
6855|14|3|300766000|SNOMED-CT|t|Difficulty performing creative activity
6615|14|3|289008004|SNOMED-CT|t|Does take food to mouth
6375|14|3|286053001|SNOMED-CT|t|Ability to dry washing
6135|14|3|5013081000138101|SNOMED-CT|t|Disturbances of sensation of smell and taste
5895|10|3|443450003|SNOMED-CT|t|Childhood Asthma Control Test (ages 4 - 11)
5655|9|3|416144004|SNOMED-CT|t|Third low dose diphtheria, tetanus and inactivated polio vaccination (procedure)
5415|4|8|69320-0|LOINC|t|Humerus - right X-ray Single view
5175|4|8|48474-1|LOINC|t|Hand - bilateral X-ray AP and lateral
4935|4|8|42434-1|LOINC|t|Foot sesamoid bones - right X-ray
4695|4|8|39027-8|LOINC|t|Fluoroscopy Guidance for needle localization of Unspecified body region
4455|4|8|37869-5|LOINC|t|Skull X-ray lateral and Towne
4215|4|8|37609-5|LOINC|t|Optic foramen X-ray 4 views
3975|4|8|37155-9|LOINC|t|Knee X-ray oblique and Sunrise and tunnel
3735|4|8|36788-8|LOINC|t|Neck veins MRI angiogram
3495|4|8|36321-8|LOINC|t|Chest Fluoroscopy 4 views
3255|4|8|33075-3|LOINC|t|Gestational age estimated from Abdominal circumference by method of Merz 1988 (US)
3015|4|8|26298-0|LOINC|t|Fluoroscopic angiogram Guidance for atherectomy of Vein - bilateral-- W contrast IV
2775|4|8|24781-7|LOINC|t|Fluoroscopy Guidance for change of percutaneous nephrostomy tube in Kidney - bilateral-- W contrast
2535|4|8|12041-0|LOINC|t|Fetal Cerebellum Narrative Study observation US
2295|4|8|11697-0|LOINC|t|Fetal Aortic arch Peak systolic flow US.doppler
2055|9|3|10326007|SNOMED-CT|t|Coronary artery bypass with autogenous graft, three grafts (procedure)
1815|9||||f|End-stage renal disease (ESRD) related services for home dialysis per full month, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents
1575|5||||f|Chiropractic manipulative treatment (CMT); spinal, 3-4 regions
1335|9||||f|Percutaneous transluminal atherectomy using fluoroscopic guidance (procedure)
1095|4||||f|Breast Mammogram grid
855|9|3|306237005|SNOMED-CT|t|Referral to palliative care service (procedure)
615|7|3|306352001|SNOMED-CT|t|Referral to hospital-based podiatrist (procedure)
375|6|8|71956-7|LOINC|t|PROMIS-29 - sleep disturbance - raw score
135|4|8|42692-4|LOINC|t|Spine Thoracic and Lumbar X-ray
10528|15|3|129865006|SNOMED-CT|t|Deficient knowledge of fluid volume management
10288|15|3|277827008|SNOMED-CT|t|Anxiety about dying
10048|15|3|401231009|SNOMED-CT|t|Intent of deliberate self harm with detailed plans
9808|14|3|365044005|SNOMED-CT|t|Finding related to ability to use speech appropriately
9568|14|3|282579004|SNOMED-CT|t|Does not hop
9328|14|3|409030003|SNOMED-CT|t|Ineffective family coping
9088|14|3|284254004|SNOMED-CT|t|Does not make a fist
8848|14|3|282693001|SNOMED-CT|t|Does not to push and pull a large wheeled toy forwards
8608|14|3|301727000|SNOMED-CT|t|Does perform laboring activities
8368|14|3|286210007|SNOMED-CT|t|Difficulty making movements for speech
8128|14|3|179005|SNOMED-CT|t|Apraxia of dressing
7888|14|3|284812006|SNOMED-CT|t|Does not sit in bath
7648|14|3|285825005|SNOMED-CT|t|Able to turn taps off
7408|14|3|285968007|SNOMED-CT|t|Does not flush toilet
7168|14|3|286431007|SNOMED-CT|t|Does cater for others
6928|14|3|365347007|SNOMED-CT|t|Finding related to ability to use public transport
6688|14|3|282177006|SNOMED-CT|t|Difficulty walking down hill
6448|14|3|286159004|SNOMED-CT|t|Ability to clean washbasin
6208|14|3|30767006|SNOMED-CT|t|Gait apraxia
5968|14|3|273332002|SNOMED-CT|t|Brief activities of daily living
5728|9|3|81855008|SNOMED-CT|t|Internal fetal monitoring during labor (regime/therapy)
5488|9|3|177161009|SNOMED-CT|t|Forceps cephalic delivery (procedure)
5248|4|8|53691-2|LOINC|t|Gestational age Estimated from patient reported estimated date of conception
5008|4|8|43497-7|LOINC|t|Finger fifth - right X-ray GE 3 views
4768|4|8|39361-1|LOINC|t|Fluoroscopy Guidance for abscess drainage of Liver
4528|4|8|37963-6|LOINC|t|Ribs anterior - right X-ray
4288|4|8|37691-3|LOINC|t|Femur - right X-ray 4 views
4048|4|8|37350-6|LOINC|t|Temporomandibular joint - bilateral X-ray 5 views
3808|4|8|36959-5|LOINC|t|Ribs - left X-ray AP single view
3568|4|8|36599-9|LOINC|t|Hand X-ray lateral
3328|4|8|33148-8|LOINC|t|Fetal Abdomen Circumference estimated from gestational age by method of Merz 1988 (US)
3088|4|8|30628-2|LOINC|t|Fluoroscopy Guidance for removal of foreign body from Unspecified body region
2848|4|8|24942-5|LOINC|t|Spine Cervical X-ray AP and lateral
2608|4|8|12117-8|LOINC|t|Fetal Umbilical cord Narrative Study observation US
2368|4|8|11816-6|LOINC|t|Fetal Yolk sac Diameter US
2128|9|3|414089002|SNOMED-CT|t|Emergency percutaneous coronary intervention (procedure)
1888|4|8|37005-6|LOINC|t|Breast - left Mammogram magnification
1648|7||||f|Referral to specialist alcohol treatment service (procedure)
1408|9||||f|End-stage renal disease (ESRD) related services monthly, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 2-3 face-to-face visits by a physician or other qualified health care professional per month
1168|5||||f|Basic vestibular evaluation, includes spontaneous nystagmus test with eccentric gaze fixation nystagmus, with recording, positional nystagmus test, minimum of 4 positions, with recording, optokinetic nystagmus test, bidirectional foveal and peripheral stimulation, with recording, and oscillating tracking test, with recording
928|9|6|90940|CPT|t|Hemodialysis access flow study to determine blood flow in grafts and arteriovenous fistulae by an indicator method
688|7|3|390866009|SNOMED-CT|t|Referral to mental health team (procedure)
448|6|8|72188-6|LOINC|t|Clinical summary score KCCQ
208|5|3|408983003|SNOMED-CT|t|Renal care management (procedure)
10482|15|3|276244009|SNOMED-CT|t|Delusional memories
10242|15|3|141991000119109|SNOMED-CT|t|Delusions in Alzheimer's disease
10002|15|3|365908003|SNOMED-CT|t|Memory: present place - finding
9762|14|3|286412001|SNOMED-CT|t|Able to speak at normal rate
9522|14|3|364960004|SNOMED-CT|t|Finding related to ability to retract tongue
9282|14|3|285452006|SNOMED-CT|t|Difficulty moving jaw repeatedly
9042|14|3|711382009|SNOMED-CT|t|Unable to perform spirometry
8802|14|3|301592004|SNOMED-CT|t|Difficulty managing stairs
8562|14|3|286225007|SNOMED-CT|t|Unable to use glottalic airstream for speech
8322|14|3|364939005|SNOMED-CT|t|Finding related to ability to control trunk posture
8082|14|3|284849000|SNOMED-CT|t|Does not clean own dentures
7842|14|3|284956005|SNOMED-CT|t|Able to manage menstrual hygiene
7602|14|3|288389009|SNOMED-CT|t|Unable to wring out a cloth
7362|14|3|286481003|SNOMED-CT|t|Difficulty spreading food
7122|14|3|365314003|SNOMED-CT|t|Finding related to ability to air laundry
6882|14|3|300694003|SNOMED-CT|t|Able to use financial account
6642|14|3|165253006|SNOMED-CT|t|Stick only for walking
6402|14|3|284797005|SNOMED-CT|t|Ability to perform bathing activity
6162|14|3|250016005|SNOMED-CT|t|Crouch gait
5922|10|6|1090F|CPT|t|OAB / Urinary Incontinence Assessment
5682|9|3|447214008|SNOMED-CT|t|Ligation of umbilical cord of fetus (procedure)
5442|9|3|116144002|SNOMED-CT|t|Total abdominal hysterectomy with bilateral salpingo-oophorectomy (procedure)
5202|4|8|48749-6|LOINC|t|Spine Thoracic X-ray oblique
4962|4|8|42683-3|LOINC|t|Gastrointestine upper Fluoroscopy W barium contrast PO
4722|4|8|39078-1|LOINC|t|Finger X-ray PA and lateral and oblique
4482|4|8|37902-4|LOINC|t|Toes X-ray 2 views
4242|4|8|37637-6|LOINC|t|Extremity X-ray
4002|4|8|37183-1|LOINC|t|Ankle Fluoroscopy W contrast intraarticular
3762|4|8|36830-8|LOINC|t|Head vessels CT angiogram W contrast IV
3522|4|8|36550-2|LOINC|t|Abdomen X-ray Single view
3282|4|8|33102-5|LOINC|t|Gestational age estimated from Femur length by method of Shinozuka 1996 (US)
3042|4|8|26361-6|LOINC|t|Knee - bilateral X-ray AP and PA standing
2802|4|8|24829-4|LOINC|t|Mandible X-ray
2562|4|8|12071-7|LOINC|t|Fetal Aortic valve Study observation US
2322|4|8|11740-8|LOINC|t|Fetal weight estimated from Abdominal circumference and Biparietal diameter by method of Thurnau 1983 (US)
2082|9|3|175048006|SNOMED-CT|t|Single anastomosis of mammary artery to left anterior descending coronary artery (procedure)
1842|10||||f|Falls risk assessment
1602|7||||f|Dietary regime (regime/therapy)
1362|9||||f|Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle, but excluding pectoralis major muscle
1122|4||||f|Breast FFD mammogram screening
882|9|3|449400003|SNOMED-CT|t|Removal of blood clot from arteriovenous fistula (procedure)
642|7|3|308474002|SNOMED-CT|t|Referral to neurologist (procedure)
402|6|8|71983-1|LOINC|t|VR 36 SF - T score - oblique method VR
162|5|3|108250004|SNOMED-CT|t|Hearing therapy AND/OR auditory rehabilitation (regime/therapy)
10558|15|3|165286005|SNOMED-CT|t|Memory: present place not known
10318|15|3|418428009|SNOMED-CT|t|Verbalizes plan to support exercise
10078|15|3|285221007|SNOMED-CT|t|Unable to remember new motor skills
9838|14|3|716514001|SNOMED-CT|t|Does use pragmatics in communication
9598|14|3|303374003|SNOMED-CT|t|Unable to assume a position
9358|14|3|282859003|SNOMED-CT|t|Able to maintain a sitting position
9118|14|3|365393005|SNOMED-CT|t|Finding related to ability to perform clerical activities
8878|14|3|284307001|SNOMED-CT|t|Unable to release grip
8638|14|3|716539005|SNOMED-CT|t|Finding related to ability to use consonant vowel consonant vowel combination
8398|14|3|301551008|SNOMED-CT|t|Unable to get off toilet
8158|14|3|282588008|SNOMED-CT|t|Able to skip on one foot
7918|14|3|365181006|SNOMED-CT|t|Finding related to ability to wash self
7678|14|3|288432006|SNOMED-CT|t|Does use tweezers
7438|14|3|37438006|SNOMED-CT|t|Impaired home maintenance management, moderate
7198|14|3|285951008|SNOMED-CT|t|Difficulty inserting and removing waste plug
6958|14|3|300768004|SNOMED-CT|t|Able to perform play and sports activities
6718|14|3|397776000|SNOMED-CT|t|Festinating gait
6478|14|3|286040004|SNOMED-CT|t|Ability to perform laundry activities
6238|14|3|250991000119100|SNOMED-CT|t|Stumbling gait
5998|14|3|404932006|SNOMED-CT|t|Timed up and go mobility test
5758|9|6|58260|CPT|t|Vaginal hysterectomy, for uterus 250 g or less;
5518|9|3|236888001|SNOMED-CT|t|Total laparoscopic hysterectomy (procedure)
5278|4|8|65798-1|LOINC|t|Fluoroscopic angiogram Guidance for placement of stent in Artery - right
5038|4|8|43561-0|LOINC|t|Chest and Abdomen X-ray AP upright and AP chest
4798|4|8|39392-6|LOINC|t|Shoulder - right X-ray (W internal rotation and W external rotation) and axillary
4558|4|8|38010-5|LOINC|t|Spine Thoracic X-ray lateral W flexion and W extension
4318|4|8|37721-8|LOINC|t|Hip - right X-ray 2 views
4078|4|8|37404-1|LOINC|t|Pudendal artery.internal Fluoroscopic angiogram W contrast IA
3838|4|8|36994-2|LOINC|t|Hip - left X-ray lateral frog
3598|4|8|36632-8|LOINC|t|Humerus - left X-ray
3358|4|8|33179-3|LOINC|t|Occipital frontal diameter estimated from gestational age by method of Chitty 1994 (US)
3118|4|8|30726-4|LOINC|t|Spine Cervical X-ray AP and lateral portable
2878|4|8|25025-8|LOINC|t|Vena cava Fluoroscopic angiogram W contrast IV
2638|4|8|12167-3|LOINC|t|Fetal Amniotic fluid space Volume.amniotic fluid US
2398|4|8|11866-1|LOINC|t|Fetal Cerebellum Mean transverse diameter Estimated from gestational age
2158|9|3|82247006|SNOMED-CT|t|Coronary artery bypass with autogenous graft, five grafts (procedure)
1918|4|8|38090-7|LOINC|t|Breast - bilateral Mammogram W air
1678|9||||f|Connection of mammary artery to coronary artery (procedure)
1438|10||||f|Bed-ridden (finding)
1198|7||||f|Urgent referral (procedure)
958|9|3|425634007|SNOMED-CT|t|Diagnostic endoscopic examination of lower bowel and sampling for bacterial overgrowth using fiberoptic sigmoidoscope (procedure)
718|7|3|424753004|SNOMED-CT|t|Dietary management education, guidance, and counseling (procedure)
478|7|3|183583007|SNOMED-CT|t|Refer to mental health worker (procedure)
238|5|3|90526000|SNOMED-CT|t|Initial evaluation and management of healthy individual (procedure)
10586|15|3|285196002|SNOMED-CT|t|Able to remember current year
10346|15|3|397724004|SNOMED-CT|t|Demonstrates knowledge of pain management
10106|15|3|386807006|SNOMED-CT|t|Memory impairment
9866|14|3|286389002|SNOMED-CT|t|Does not initiate words
9626|14|3|129050009|SNOMED-CT|t|Able to get out of bed without assistance
9386|14|3|285690009|SNOMED-CT|t|Unable to weight-bear on left leg
9146|14|3|282650001|SNOMED-CT|t|Difficulty bridging
8906|14|3|365132009|SNOMED-CT|t|Finding related to ability to move in bed
8666|14|3|282475008|SNOMED-CT|t|Unable to run
8426|14|3|714993003|SNOMED-CT|t|Able to swim
8186|14|3|301501003|SNOMED-CT|t|Difficulty mobilizing indoors
7946|14|3|284946006|SNOMED-CT|t|Does stand at toilet
7706|14|3|288345009|SNOMED-CT|t|Does carry
7466|14|3|286489001|SNOMED-CT|t|Able to prepare meal
7226|14|3|365285007|SNOMED-CT|t|Finding related to ability to insert waste plug
6986|14|3|300666006|SNOMED-CT|t|Does perform road safety drill
6746|14|3|250038007|SNOMED-CT|t|Retropulsion when walking
6506|14|3|284815008|SNOMED-CT|t|Ability to stand in bath
6266|14|3|301439009|SNOMED-CT|t|Moving in the environment
6026|14|3|59901004|SNOMED-CT|t|Cheek biting
5786|9|6|58970|CPT|t|Follicle puncture for oocyte retrieval, any method
5546|9|3|237025009|SNOMED-CT|t|Repair of right mediolateral episiotomy (procedure)
5306|4|8|69075-0|LOINC|t|Fluoroscopy Guidance for biopsy of Salivary gland
5066|4|8|44132-9|LOINC|t|Aorta MRI angiogram WO contrast
4826|4|8|39510-3|LOINC|t|Lymphatics pelvic Fluoroscopy W contrast intra lymphatic
4586|4|8|38112-9|LOINC|t|Kidney - right and Collecting system Fluoroscopy W contrast via nephrostomy tube
4346|4|8|37749-9|LOINC|t|Knee - right X-ray AP and lateral and Sunrise
4106|4|8|37471-0|LOINC|t|Hand - bilateral X-ray Bora
3866|4|8|37032-0|LOINC|t|Humerus - bilateral X-ray transthoracic
3626|4|8|36662-5|LOINC|t|Calcaneus - left X-ray 2 views
3386|4|8|35881-2|LOINC|t|Extremity artery Fluoroscopic angiogram Angioplasty W contrast IA
3146|4|8|30756-1|LOINC|t|Spine Thoracic X-ray lateral
2906|4|8|26066-1|LOINC|t|Vein - right Fluoroscopic angiogram W contrast IV
2666|4|8|24561-3|LOINC|t|Abdomen X-ray AP left lateral-decubitus
2426|4|8|11900-8|LOINC|t|Gestational age estimated from Biparietal diameter by method of Doubilet 1993 (US)
2186|9|6|33535|CPT|t|Coronary artery bypass, using arterial graft(s); 3 coronary arterial grafts
1946|4|8|48492-3|LOINC|t|Breast implant - bilateral Mammogram screening
1706|9||||f|Anastomosis of thoracic artery to coronary artery, double (procedure)
1466|4||||f|Breast Mammogram limited
1226|7||||f|Sugar-free diet education (procedure)
986|9|6|44391|CPT|t|Colonoscopy through stoma; with control of bleeding (eg, injection, bipolar cautery, unipolar cautery, laser, heater probe, stapler, plasma coagulator)
746|7|1|V65.41|ICD-9-CM|t|Exercise counseling
506|7|3|183904005|SNOMED-CT|t|Private referral to psychiatrist (procedure)
266|5|6|92508|CPT|t|Treatment of speech, language, voice, communication, and/or auditory processing disorder; group, 2 or more individuals
26|4|8|30717-3|LOINC|t|Spine Thoracic and Lumbar X-ray scoliosis standing
10432|15|3|714670007|SNOMED-CT|t|Deficient knowledge of pregnancy
10192|15|3|304664003|SNOMED-CT|t|Able to use verbal reasoning
9952|15|3|224998004|SNOMED-CT|t|Slow learner
9712|14|3|55647004|SNOMED-CT|t|Tone deafness
9472|14|3|285509009|SNOMED-CT|t|Does not protrude tongue fully
9232|14|3|715082009|SNOMED-CT|t|Able to transfer from toilet to chair
8992|14|3|301694005|SNOMED-CT|t|Unable to move up and down bed
8752|14|3|282952006|SNOMED-CT|t|Difficulty bending to reach feet
8512|14|3|301559005|SNOMED-CT|t|Does move around supporting self on furniture
8272|14|3|286308008|SNOMED-CT|t|Difficulty using single vowels
8032|14|3|129023004|SNOMED-CT|t|Continence independent
7792|14|3|284786005|SNOMED-CT|t|Able to wash self
7552|14|3|285980004|SNOMED-CT|t|Does control temperature thermostat in home
7312|14|3|285897009|SNOMED-CT|t|Difficulty using cooking utensils
7072|14|3|286425009|SNOMED-CT|t|Does cater for self
6832|14|3|8461001|SNOMED-CT|t|Heel toe gait
6592|14|3|289036009|SNOMED-CT|t|Able to feed self with right hand
6352|14|3|286140001|SNOMED-CT|t|Ability to clean cooker
6112|14|3|83275001|SNOMED-CT|t|Binocular vision disorder
5872|9|6|90747|CPT|t|Hepatitis B vaccine, dialysis or immunosuppressed patient dosage (4 dose schedule), for intramuscular use
5632|9|3|392000009|SNOMED-CT|t|Hysterotomy for retained placenta (procedure)
5392|4|8|69271-5|LOINC|t|Skull X-ray PA and lateral and Waters and Towne
5152|4|8|47373-6|LOINC|t|Knee - left X-ray 1 or 2 views
4912|4|8|42383-0|LOINC|t|Gallbladder X-ray W double dose contrast PO
4672|4|8|38849-6|LOINC|t|Lower extremity - left X-ray AP single view standing
4432|4|8|37845-5|LOINC|t|Shoulder X-ray outlet
4192|4|8|37585-7|LOINC|t|Jejunum Fluoroscopy W contrast
3952|4|8|37131-0|LOINC|t|Abdomen X-ray right lateral and left lateral
3712|4|8|36753-2|LOINC|t|Hand - left X-ray PA and lateral
3472|4|8|36297-0|LOINC|t|Facial bones X-ray 3 views
3232|4|8|30864-3|LOINC|t|Abdominal veins and IVC MRI angiogram
2992|4|8|26167-7|LOINC|t|Toes - left X-ray
2752|4|8|24715-5|LOINC|t|Gastrointestine upper Fluoroscopy Single view W contrast PO
2512|4|8|11997-4|LOINC|t|Fetal Cerebral artery anterior Pulsatility index US.doppler
2272|4|8|11645-9|LOINC|t|Fetal Mitral valve Peak E wave US.doppler
2032|7|3|284071006|SNOMED-CT|t|Dietary treatment for disorder (regime/therapy)
1792|9||||f|Influenza virus vaccine, derived from cell cultures, subunit, preservative and antibiotic free, for intramuscular use
1552|4||||f|Left ventricular Ejection fraction by Spiral CT
1312|9||||f|Urban operation, extended radical mastectomy (procedure)
1072|4||||f|Breast - left Mammogram diagnostic
832|9|3|233586004|SNOMED-CT|t|Hemodiafiltration (procedure)
592|7|3|306300002|SNOMED-CT|t|Referral to breast surgeon (procedure)
352|5|6|99401|CPT|t|Preventive medicine counseling and/or risk factor reduction intervention(s) provided to an individual (separate procedure); approximately 15 minutes
112|4|8|39067-4|LOINC|t|Spine Cervical and Thoracic and Lumbar X-ray AP and lateral
10618|15|3|313005|SNOMED-CT|t|Déjà vu
10378|15|3|247927001|SNOMED-CT|t|Repetitive complex twisting movements
10138|15|3|716481002|SNOMED-CT|t|Difficulty understanding three word instructions
9898|14|3|365038006|SNOMED-CT|t|Finding related to ability to use language
9658|14|3|164062007|SNOMED-CT|t|O/E - very deaf
9418|14|3|364932001|SNOMED-CT|t|Finding related to ability to straighten up
9178|14|3|284245002|SNOMED-CT|t|Able to perform hand functions
8938|14|3|716419009|SNOMED-CT|t|Able to manage pain in body part
8698|14|3|301622004|SNOMED-CT|t|Does not use lift
8458|14|3|282954007|SNOMED-CT|t|Able to straighten up
8218|14|3|40544009|SNOMED-CT|t|Increased stress tolerance
7978|14|3|284882002|SNOMED-CT|t|Able to cut own fingernails
7738|14|3|365137003|SNOMED-CT|t|Finding related to ability to lift
7498|14|3|285974007|SNOMED-CT|t|Does control domestic water temperature
7258|14|3|286539006|SNOMED-CT|t|Unable to store food hygienically
7018|14|3|365357008|SNOMED-CT|t|Finding related to ability to use pedestrian crossing
6778|14|3|282169007|SNOMED-CT|t|Does walk up hill
6538|14|3|705018006|SNOMED-CT|t|Ability to manage stoma care
6298|14|3|129018004|SNOMED-CT|t|Traveling
6058|14|3|247319002|SNOMED-CT|t|Taste of food lingers
5818|9|6|59409|CPT|t|Vaginal delivery only (with or without episiotomy and/or forceps);
5578|9|3|285416007|SNOMED-CT|t|Resuture of episiotomy (procedure)
5338|4|8|69140-2|LOINC|t|Hip - left X-ray and Danelius Miller
5098|4|8|44213-7|LOINC|t|Fluoroscopy Guidance for endoscopy of Pancreatic duct-- W contrast retrograde
4858|4|8|41799-8|LOINC|t|Fluoroscopy Guidance for placement of tube in Liver
4618|4|8|38778-7|LOINC|t|Calcaneus - right X-ray ski jump
4378|4|8|37789-5|LOINC|t|Scapula - right X-ray AP and Y
4138|4|8|37513-9|LOINC|t|Tibia - bilateral X-ray 10 degree caudal angle
3898|4|8|37071-8|LOINC|t|Wrist - left X-ray 4 views
3658|4|8|36698-9|LOINC|t|Radius and Ulna X-ray AP and lateral
3418|4|8|35995-0|LOINC|t|Foot - left X-ray tomograph
3178|4|8|30804-9|LOINC|t|Chest vessels CT angiogram W and WO contrast IV
2938|4|8|26107-3|LOINC|t|Clavicle - left X-ray
2698|4|8|24635-5|LOINC|t|Chest X-ray PA upright W inspiration and expiration
2458|4|8|11932-1|LOINC|t|Gestational age estimated from Head circumference by method of Hadlock 1984 (US)
2218|9|6|90964|CPT|t|End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents
1978|5|6|98942|CPT|t|Chiropractic manipulative treatment (CMT); spinal, 5 regions
1738|9||||f|Influenza A virus subtype H1N1 vaccination (procedure)
1498|4||||f|Breast Mammogram magnification
1258|9||||f|Transmyocardial revascularization by laser technique (procedure)
1018|9|7|G0105|HCPCS|t|Colorectal cancer screening; colonoscopy on individual at high risk
778|8|3|252784003|SNOMED-CT|t|Flicker electroretinography (procedure)
538|7|3|306164001|SNOMED-CT|t|Referral to community-based dietetics service (procedure)
298|5|6|98960|CPT|t|Education and training for patient self-management by a qualified, nonphysician health care professional using a standardized curriculum, face-to-face with the patient (could include caregiver/family) each 30 minutes; individual patient
58|4|8|36674-0|LOINC|t|Spine Lumbar X-ray 2 views portable
10457|15|3|247652001|SNOMED-CT|t|Sexually obscene thoughts
10217|15|3|419849006|SNOMED-CT|t|Verbalizes activity tolerance
9977|15|3|283995000|SNOMED-CT|t|Verbal memory for events
9737|14|3|698614006|SNOMED-CT|t|Acquired deaf mutism
9497|14|3|301603008|SNOMED-CT|t|Does not manage stairs on bottom
9257|14|3|282889005|SNOMED-CT|t|Unable to pull to standing from sitting
9017|14|3|364859008|SNOMED-CT|t|Finding related to ability to shuffle
8777|14|3|286352000|SNOMED-CT|t|Does imitate vocalization
8537|14|3|716429002|SNOMED-CT|t|Able to move items around home
8297|14|3|303378000|SNOMED-CT|t|Able to move from a position
8057|14|3|285017007|SNOMED-CT|t|Does manage appliance when dressing and undressing
7817|14|3|365238001|SNOMED-CT|t|Finding related to ability to use spectacles
7577|14|3|288436009|SNOMED-CT|t|Able to perform drawing activities
7337|14|3|129031009|SNOMED-CT|t|Housework dependent
7097|14|3|285881004|SNOMED-CT|t|Unable to use microwave oven
6857|14|3|300748005|SNOMED-CT|t|Difficulty using public recreational facilities
6617|14|3|289006000|SNOMED-CT|t|Able to take food to mouth
6377|14|3|286032005|SNOMED-CT|t|Ability to perform housekeeping activities
6137|14|3|699656000|SNOMED-CT|t|Radiation induced taste impairment
5897|7|3|11816003|SNOMED-CT|t|OAB Diet
5657|9|3|417121007|SNOMED-CT|t|Breech extraction (procedure)
5417|4|8|69391-1|LOINC|t|US Guidance for cordocentesis
5177|4|8|48477-4|LOINC|t|Foot - left X-ray GE 3 views
4937|4|8|42436-6|LOINC|t|Sella turcica X-ray lateral and Towne
4697|4|8|39047-6|LOINC|t|Hip Fluoroscopy during surgery
4457|4|8|37871-1|LOINC|t|Skull X-ray lateral and Caldwell and Waters and Towne
4217|4|8|37612-9|LOINC|t|Orbit - bilateral X-ray 4 views
3977|4|8|37157-5|LOINC|t|Shoulder - left X-ray Grashey and outlet
3737|4|8|36790-4|LOINC|t|Vena cava.inferior and Lower extremity veins MRI angiogram
3497|4|8|36323-4|LOINC|t|Elbow - left X-ray 4 views
3257|4|8|33077-9|LOINC|t|Gestational age estimated from Anterior-posterior diameter of the abdomen by method of Lessoway 1998 (US)
3017|4|8|26300-4|LOINC|t|Fluoroscopic angiogram Guidance for atherectomy of Vein - right-- W contrast IV
2777|4|8|24783-3|LOINC|t|Kidney - bilateral Fluoroscopy Urodynamics
2537|4|8|12043-6|LOINC|t|Fetal Cerebrum Narrative Study observation US
2297|4|8|11701-0|LOINC|t|Fetal Cerebral artery middle Peak systolic flow US.doppler
2057|9|3|119564002|SNOMED-CT|t|Internal mammary-coronary artery bypass graft (procedure)
1817|9||||f|End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents
1577|5||||f|Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission to "observation status" are of low severity. Typically, 30 minutes are spent at the bedside and on the patient's hospital floor or unit.
1337|9||||f|Simple mastectomy with excision of axillary lymph nodes (procedure)
1097|4||||f|Breast - bilateral Mammogram magnification
857|9|3|313030004|SNOMED-CT|t|Donor renal transplantation (procedure)
617|7|3|306354000|SNOMED-CT|t|Referral to hospital-based dietitian (procedure)
377|6|8|71958-3|LOINC|t|PROMIS-29 - satisfaction with participation in social roles - raw score
137|4|8|43569-3|LOINC|t|Spine Thoracic and Lumbar X-ray scoliosis AP upright and supine
10487|15|3|311539000|SNOMED-CT|t|Unable to process information accurately
10247|15|3|225642005|SNOMED-CT|t|Anxiety about not coping with parenthood
